#id,username,repository,committers,authors,age_days,commits,files,main_lang,number_langs,bytes_main_lang,bytes_total,major_contrib,number_contribs,commits_major_contrib,commits_total,main_uml_author,number_uml_authors,changes_by_main_uml_author,total_uml_changes
3023,NCIP,cagrid-iphone-app,7,7,2432,734,1417,None,None,None,None,1664,7,697,734,1664,1,17,17
3024,NCIP,catissue-cacore-sdk,18,18,3660,10831,5064,None,None,None,None,126,18,10612,10831,1670,1,3,3
3025,NCIP,catrip,11,11,4386,1755,24540,None,None,None,None,71,11,541,1755,,0,,0
3026,NCIP,common-biorepository-model,10,10,2331,254,3550,None,None,None,None,1692,10,79,254,1690,1,2,2
3027,NCIP,labviewer-docs,11,11,3108,2067,7529,None,None,None,None,1697,11,1393,2067,1698,1,1,1
3028,NCIP,nci-report-writer,12,12,2682,2291,3656,None,None,None,None,1712,12,1288,2291,786,1,1,1
3029,NCIP,prot-express,13,13,3269,1740,27721,None,None,None,None,1715,13,955,1740,1715,1,5,5
3030,NCIP,taverna-grid,8,8,2730,749,12100,None,None,None,None,1723,8,356,749,1724,2,14,22
3031,ngoumnai,JPAPerf,2,2,1129,15,23997,None,None,None,None,1726,2,8,15,1726,1,1,1
3032,NoZip,crayon,8,8,1107,70,39,None,None,None,None,1729,8,25,70,1735,1,1,1
3033,oerpub,oerpub.remix,19,19,1659,1649,946,None,None,None,None,1748,19,357,1649,1746,1,1,1
3034,omoraleshlc,projectsima,6,6,987,309,3181,None,None,None,None,1758,6,275,309,1758,1,2,2
3035,oneyoung,openerp,2,2,1064,2,25468,None,None,None,None,1761,2,1,2,1761,1,1,1
3036,opencimi,rm,12,12,1062,94,5209,None,None,None,None,1766,12,27,94,1764,2,3,4
3037,orvsd,moodle25,359,464,5248,62319,90588,None,None,None,None,1777,464,7948,62319,1775,1,1,1
3038,oussamajabbari,tetris,1,1,1111,3,19,None,None,None,None,2240,1,3,3,2240,1,1,1
3039,patefacio,codegen,1,1,1169,75,828,None,None,None,None,2241,1,75,75,2241,1,1,1
3040,picamator,FileRenamer,2,2,1006,21,98,None,None,None,None,2242,2,19,21,2242,2,1,2
3041,picobyte,se2,6,7,1043,63,455,None,None,None,None,2247,7,35,63,2244,2,1,2
3042,pikeBishop,pikebishop.github.com,30,37,1545,413,1928,None,None,None,None,2285,37,218,413,2285,1,4,4
3043,pisilinux,project,17,17,1110,222,3136,None,None,None,None,2291,17,129,222,2291,1,1,1
3044,polyactis,transfac,6,6,2100,24,129,None,None,None,None,2305,6,9,24,2304,1,1,1
3045,qtproject,qtmodeling,3,6,1300,448,3705,None,None,None,None,2311,6,437,448,2311,1,34,34
3046,RushilPatel,BattleForWesnoth,1,1,1073,10,37413,None,None,None,None,2317,1,10,10,2317,1,1,1
3047,saul-calderonramirez,ImProc_suite,5,5,1116,18,508,None,None,None,None,2319,5,7,18,2320,3,2,4
3048,serghei,kde3-kdepim,2,2,1485,16,8073,None,None,None,None,2323,2,11,16,2323,1,1,1
3049,simoku,TietokantaSovellus,3,3,1078,15,179,None,None,None,None,2325,3,7,15,2325,1,1,1
3050,simvisage,aramis_cdt,8,8,1034,146,151,None,None,None,None,2329,8,43,146,2331,1,1,1
3051,sogilis,gnatcoll,27,27,3221,1224,725,None,None,None,None,2336,27,807,1224,2336,1,1,1
3052,stripthis,river01,2,2,2416,2,1759,None,None,None,None,2363,2,1,2,2363,1,1,1
3053,sunilenadle,orangehrm,2,2,1091,3,6754,None,None,None,None,2366,2,2,3,2366,1,3,3
3054,SuperNovaPOLIUSP,supernova,8,8,630,176,655,None,None,None,None,2368,8,71,176,2369,2,2,4
3055,sweng2013team4,shredder,2,2,1040,2,43875,None,None,None,None,2375,2,1,2,2376,1,1,1
3056,szymzet,uml-temporal,3,3,1030,25,439,None,None,None,None,2377,3,18,25,2377,2,3,5
3057,TheAnswer,Core3,78,78,3046,10598,241184,None,None,None,None,2381,78,3041,10598,2395,1,2,2
3058,ttron,lab,7,7,1032,211,86264,None,None,None,None,2465,7,117,211,2465,1,2,2
3059,UCSD-TIES,DVS-Python,32,32,1081,390,1978,None,None,None,None,2471,32,163,390,2471,1,1,1
3060,welxo88,koiranet-gui,2,2,1120,20,52,None,None,None,None,2503,2,14,20,2503,1,2,2
3061,Victor-arias,tm,3,3,988,512,9310,None,None,None,None,2504,3,449,512,2504,1,4,4
3062,winlin,Linux-C-Examples,1,1,1052,5,1116,None,None,None,None,2507,1,5,5,2507,1,1,1
3063,wolandscat,EOMF,3,3,1071,326,765,None,None,None,None,2509,3,297,326,2509,2,3,4
3064,xenoterracide,wheeloffood,2,2,1040,14,22,None,None,None,None,2511,2,13,14,2511,1,2,2
3065,worldeditna,nfilipch-ezuckerb-rvilelan,2,2,1059,2,160,None,None,None,None,1,2,1,2,2,1,1,1
3066,nhetrick,MachineShop,12,12,1057,455,204,None,None,None,None,3,12,112,455,3,2,1,2
3067,xhujerr,Sumid,1,1,1058,11,74,None,None,None,None,15,1,11,11,15,1,1,1
3068,maleadt,stockplay,5,5,2243,689,1610,None,None,None,None,16,5,297,689,16,2,1,2
3069,glindstrom,OhHa,3,3,1057,101,203,None,None,None,None,23,3,95,101,23,2,7,8
3070,hectorsanchez,acheckersgame,11,11,3153,195,141,None,None,None,None,27,11,75,195,25,1,1,1
3071,minsOne,minsOne.github.io,5,5,835,410,611,None,None,None,None,39,5,252,410,39,1,2,2
3072,fxgerset,gameoflife,1,1,1055,5,1768,None,None,None,None,41,1,5,5,41,1,1,1
3073,janux,janux-core,3,3,1315,43,2042,None,None,None,None,44,3,37,43,43,1,1,1
3074,joannawaliczek,JProjekt,1,1,1047,3,52,None,None,None,None,45,1,3,3,45,1,4,4
3075,Rafaelsk,Kurven,1,1,1056,2,475,None,None,None,None,46,1,2,2,46,1,1,1
3076,Hoverbear,seng-271-projects,1,1,1055,11,2717,None,None,None,None,47,1,11,11,47,1,1,1
3077,As2piK,slyuml,1,1,1056,14,17216,None,None,None,None,48,1,14,14,48,1,2,2
3078,sknob001,RaspberryWirelessSensors,1,1,969,4,35,None,None,None,None,49,1,4,4,49,1,1,1
3079,esantra,androidappforplaces,1,1,1058,31,1747,None,None,None,None,50,1,31,31,50,1,1,1
3080,juanmjacobs,tp-jm1,11,11,1058,314,1957,None,None,None,None,56,11,97,314,54,2,4,5
3081,zetacomponents,TreeDatabaseTiein,8,8,3164,67,41,None,None,None,None,62,8,48,67,62,2,3,4
3082,hotchk155,arpie,1,1,1127,86,237,None,None,None,None,70,1,86,86,70,1,1,1
3083,SysFera,vishnuDoc,2,2,1056,23,543,None,None,None,None,71,2,19,23,71,1,42,42
3084,tony-azevedo,FlyAnalysis,3,3,1159,108,772,None,None,None,None,73,3,85,108,73,1,2,2
3085,scubasam,ERS,10,10,1131,315,967,None,None,None,None,77,10,115,315,80,1,2,2
3086,goodby,php-CQRS,1,1,1057,6,78,None,None,None,None,86,1,6,6,86,1,1,1
3087,yancyn,MagnumDroid,1,1,1054,81,167,None,None,None,None,87,1,81,81,87,1,1,1
3088,pmlt,comp354,8,8,1057,364,225,None,None,None,None,88,8,109,364,91,1,1,1
3089,egslava,Svyaznoy-Diploma,2,2,1054,22,114,None,None,None,None,97,2,21,22,97,1,1,1
3090,MarkZ3,linux-tools,48,90,3349,9482,24047,None,None,None,None,101,90,1478,9482,143,2,5,9
3091,mcfa77y,python,3,3,1054,10,2938,None,None,None,None,191,3,5,10,191,1,5,5
3092,OpenDSA,OpenDSA,95,95,1567,6956,13758,None,None,None,None,193,95,2049,6956,277,1,1,1
3093,OpenDSA,OpenDSA-stable,2,2,1217,60,5987,None,None,None,None,193,2,59,60,193,1,1,1
3094,kippy76,CellSim-Linux-x86,2,2,1052,3,366,None,None,None,None,289,2,2,3,289,1,1,1
3095,kippy76,Cellsim-Win-x86,1,1,1052,4,156,None,None,None,None,289,1,4,4,289,1,1,1
3096,rodrigoazevedomartins,sgv,2,2,1092,61,103,None,None,None,None,291,2,60,61,291,1,1,1
3097,darkbreaker,cc409,3,3,1138,255,1706,None,None,None,None,293,3,154,255,293,1,3,3
3098,paglian,QSimpleCalc,1,1,1057,48,46,None,None,None,None,296,1,48,48,296,1,3,3
3099,karajensen,code-notes,3,3,1051,181,1776,None,None,None,None,298,3,105,181,298,1,2,2
3100,ddomjani,sudoapt-get,5,5,1052,10,12,None,None,None,None,301,5,4,10,301,1,2,2
3101,sangbinlee,spring2.5IbatisFileupload,3,3,1051,6,6521,None,None,None,None,306,3,3,6,305,1,1,1
3102,RichardHightower,datarepo,4,4,1052,152,587,None,None,None,None,309,4,119,152,311,1,2,2
3103,tpokorra,openpetragit,57,86,2502,13302,15648,None,None,None,None,332,86,4747,13302,357,1,1,1
3104,tpokorra,openpetranow,52,65,2502,5980,7399,None,None,None,None,332,65,2238,5980,357,1,1,1
3105,starrify,CW2013,1,1,1116,89,116,None,None,None,None,398,1,89,89,398,1,2,2
3106,jradxl,Entity-Framework-Code-Generation-Tools-Experiments,2,2,1036,4,66,None,None,None,None,400,2,3,4,400,1,2,2
3107,Apedro,DocumentosPSI,1,1,1102,10,12,None,None,None,None,401,1,10,10,401,1,1,1
3108,lichain,WeatherHelper,1,1,1034,4,644,None,None,None,None,402,1,4,4,402,1,1,1
3109,bfarndt,gerencia_noticia,4,4,1039,29,1831,None,None,None,None,404,4,24,29,404,1,1,1
3110,masr,CinemaManager,2,2,1038,3,180,None,None,None,None,407,2,2,3,408,1,2,2
3111,BMKEG,vpdmfModels,2,2,1046,30,393,None,None,None,None,410,2,20,30,409,1,2,2
3112,HYDREAP,stockventeweb,6,6,1033,15,280,None,None,None,None,412,6,5,15,412,1,1,1
3113,alafon,ezpublish-community-built,1,1,1498,14,21525,None,None,None,None,417,1,14,14,417,1,1,1
3114,tiagox,untref-ayde-tp,4,4,1039,93,2904,None,None,None,None,418,4,88,93,418,1,1,1
3115,aspikirby,intersection,7,7,1039,32,83,None,None,None,None,423,7,11,32,424,1,1,1
3116,crohde7707,scrump,2,2,1037,13,2246,None,None,None,None,430,2,12,13,430,1,3,3
3117,syevle,HeadFirstDesignPatterns,1,1,1034,54,2088,None,None,None,None,431,1,54,54,431,1,2,2
3118,AdriVanHoudt,School,2,2,1031,65,35883,None,None,None,None,432,2,60,65,432,1,1,1
3119,sswly,JavaCodeGenerator,2,2,1033,55,28,None,None,None,None,434,2,50,55,434,2,1,2
3120,Dino89,SE_Project,3,3,1029,89,478,None,None,None,None,436,3,47,89,438,1,1,1
3121,kobeonetow,aebikephp,2,2,1032,30,761,None,None,None,None,439,2,23,30,440,1,1,1
3122,schilram,sem_hib,3,3,1035,52,139,None,None,None,None,442,3,44,52,442,1,1,1
3123,matus00,IMEX_plataformapiloto,3,3,1051,9,6425,None,None,None,None,446,3,5,9,444,1,3,3
3124,eversyt,SaveYourTrackApk,2,2,1033,2,88,None,None,None,None,447,2,1,2,447,1,1,1
3125,Barbatos,PentagoJava,2,2,1034,2,40,None,None,None,None,449,2,1,2,450,1,1,1
3126,lzcabrera,redmine,11,11,3568,9942,19852,None,None,None,None,451,11,5095,9942,461,1,4,4
3127,svn2github,ehcache,63,63,16896,9607,755631,None,None,None,None,468,63,1063,9607,462,1,2,2
3128,rohieb,talks,1,1,1525,17,89,None,None,None,None,525,1,17,17,525,1,1,1
3129,SaSteDD,ees_StegStef,4,4,1032,131,322,None,None,None,None,527,4,89,131,527,1,9,9
3130,bog-dan-ro,L4Re,3,3,2128,49,42616,None,None,None,None,531,3,47,49,531,1,15,15
3131,thisisnat,Motherchip,2,2,1029,33,66,None,None,None,None,533,2,21,33,533,1,1,1
3132,iurnah,jnpr-sl,4,4,1033,14,116,None,None,None,None,536,4,9,14,538,1,1,1
3133,shekharsaurav,JmeterRepo,1,1,1027,6,4506,None,None,None,None,539,1,6,6,539,1,1,1
3134,shekharsaurav,EnhancedJmeterRepo,1,1,1029,4,4204,None,None,None,None,539,1,4,4,539,1,1,1
3135,hernad,plantumlqeditor,2,2,1334,113,159,None,None,None,None,540,2,112,113,540,1,11,11
3136,JCPP,GestionaleMagazzino,7,7,1019,115,146,None,None,None,None,543,7,42,115,546,1,1,1
3137,lucasPereira,cienciasDaComputacaoUfsc,1,1,941,13,2945,None,None,None,None,549,1,13,13,549,1,20,20
3138,maikonb,thesis,3,3,1018,35,148,None,None,None,None,550,3,27,35,550,1,4,4
3139,omar-sr88,ProjetoLP3,8,8,1013,139,483,None,None,None,None,553,8,32,139,558,1,1,1
3140,nestorpina,jmeterTests,3,3,1077,10,1958,None,None,None,None,562,3,8,10,562,1,1,1
3141,pissang,slides,2,2,1014,97,842,None,None,None,None,565,2,96,97,565,1,1,1
3142,estebarb,DotsBoxesBServer,1,1,1018,26,400,None,None,None,None,566,1,26,26,566,1,1,1
3143,philipwhiuk,EESA,2,2,1017,3,715,None,None,None,None,567,2,2,3,568,1,1,1
3144,FrankyFix2903,FheWo,1,1,1015,3,42,None,None,None,None,569,1,3,3,569,1,1,1
3145,willdurand,archive.willdurand.fr,1,1,1107,8,1065,None,None,None,None,570,1,8,8,570,1,4,4
3146,ted-ross,transom,2,2,1105,273,9710,None,None,None,None,572,2,272,273,572,1,193,193
3147,pinne,parallel_sort,1,1,1139,9,21,None,None,None,None,573,1,9,9,573,1,2,2
3148,TheJeremyGray,FileWatcherService,1,1,1390,3,1413,None,None,None,None,574,1,3,3,574,1,5,5
3149,ageser,ToDoList,4,4,1189,31,135,None,None,None,None,575,4,12,31,578,1,1,1
3150,pbalduino,encatec2013,1,1,1029,7,113,None,None,None,None,579,1,7,7,579,1,1,1
3151,felps,FTFramework,4,4,1018,23,10524,None,None,None,None,583,4,18,23,581,1,6,6
3152,johnby,Mileston2,5,5,1127,35,2410,None,None,None,None,586,5,16,35,586,1,2,2
3153,karasik,carassius,2,2,1017,101,103,None,None,None,None,589,2,56,101,589,2,1,2
3154,asimkadav,mcache,2,2,1015,9,43118,None,None,None,None,592,2,6,9,591,1,1,1
3155,hewei-chn,openconvirt,2,2,1104,2,1221,None,None,None,None,593,2,1,2,594,1,1,1
3156,tlevine,socrata-analysis,1,1,1014,544,32157,None,None,None,None,595,1,544,544,595,1,1,1
3157,RubensBR,ProjetoLP3,4,4,1012,73,169,None,None,None,None,597,4,39,73,598,1,1,1
3158,lucianmo,webdev,1,1,1015,46,1428,None,None,None,None,600,1,46,46,600,1,1,1
3159,ivivanov,JS-Team-Work--Quiz-game-,2,2,1014,6,65,None,None,None,None,602,2,5,6,601,1,1,1
3160,KaBoKu,PI,2,2,1015,56,139,None,None,None,None,604,2,50,56,603,1,3,3
3161,jacomyma,GEXF-Atlas,1,1,2321,5,31368,None,None,None,None,605,1,5,5,605,1,22,22
3162,arnaldog12,MeuBebeAndroid,5,5,1012,57,521,None,None,None,None,606,5,20,57,606,1,2,2
3163,isawnyu,PleiadesEntity,7,7,3532,943,420,None,None,None,None,611,7,416,943,612,3,12,17
3164,saurabhjha1,Splash,1,1,1038,2,43,None,None,None,None,618,1,2,2,618,1,1,1
3165,PodvalEu,eu.podval,2,2,1978,48,994,None,None,None,None,619,2,46,48,619,1,2,2
3166,parada85,documentos,1,1,1013,2,848,None,None,None,None,621,1,2,2,621,1,2,2
3167,kesalin,CSharpSnippet,3,3,1176,3,61,None,None,None,None,622,3,1,3,624,1,1,1
3168,postwar,qt_gl,2,2,1867,88,97,None,None,None,None,626,2,87,88,625,1,1,1
3169,carlosgarrido,portalwebfinal,1,1,1015,8,392,None,None,None,None,627,1,8,8,627,1,1,1
3170,drozas,aw,3,3,1017,3,721,None,None,None,None,628,3,1,3,628,1,1,1
3171,drozas,tfc,2,2,1017,9,1670,None,None,None,None,629,2,8,9,629,1,14,14
3172,sortega,sortega.github.io,60,71,1545,533,432,None,None,None,None,670,71,232,533,669,1,1,1
3173,serrodcal,serrodcal.github.io,1,1,1014,88,18,None,None,None,None,701,1,88,88,701,1,1,1
3174,triebawerker,mona,2,2,1015,9,28,None,None,None,None,702,2,8,9,702,1,1,1
3175,fasiondog,epf_CN,1,1,1016,67,4118,None,None,None,None,704,1,67,67,704,1,4,4
3176,jjfiv,dalvik-js,5,5,1293,617,1632,None,None,None,None,705,5,196,617,706,1,6,6
3177,meenakshi-madan,MeenakshiOCR-Android,2,2,1199,42,256,None,None,None,None,710,2,41,42,710,1,1,1
3178,fsuter,CoreAPI-Reference--test-,5,7,1414,91,801,None,None,None,None,715,7,61,91,715,1,2,2
3179,timcrider,FW42,1,1,1323,20,8790,None,None,None,None,719,1,20,20,719,1,1,1
3180,asalinasv,sudoku_python,7,7,1005,77,170,None,None,None,None,722,7,31,77,722,1,1,1
3181,chang-liu,JYogurt,1,1,1012,2,1530,None,None,None,None,727,1,2,2,727,1,2,2
3182,hoenninger,openxma,3,3,1011,24,8887,None,None,None,None,729,3,16,24,729,1,1,1
3183,martinjlowm,Voix,2,2,1030,42,65,None,None,None,None,731,2,28,42,731,1,5,5
3184,UFAL-DSG,pjsip,3,3,1012,15,2211,None,None,None,None,734,3,6,15,733,1,1,1
3185,mbarbon,wapiti,4,4,2757,326,287,None,None,None,None,736,4,259,326,737,1,5,5
3186,narutolby,my_workspace,2,2,1004,26,29470,None,None,None,None,741,2,21,26,740,1,3,3
3187,ackepenek,HavayoluSirketSistemi,6,6,1461,42,397,None,None,None,None,742,6,22,42,742,1,1,1
3188,nikezono,unific,5,5,1008,226,161,None,None,None,None,751,5,116,226,748,2,2,3
3189,panbasten,BA,3,3,1155,493,12814,None,None,None,None,753,3,430,493,753,1,3,3
3190,kitsonk,dojodocs,1,1,1016,2,13590,None,None,None,None,756,1,2,2,756,1,1,1
3191,paulnguyen,cmpe202,3,3,1027,26,2273,None,None,None,None,758,3,20,26,758,1,2,2
3192,shonenada,think-python,1,1,1004,30,13,None,None,None,None,760,1,30,30,760,1,1,1
3193,EletroVendas,SIGAR,18,18,2336,376,3762,None,None,None,None,767,18,70,376,778,1,1,1
3194,me73123,android,2,2,1114,12,29729,None,None,None,None,779,2,11,12,779,1,1,1
3195,Rensodiaz,Proyectoargrado,6,6,996,79,3939,None,None,None,None,781,6,58,79,781,1,1,1
3196,tmtxt,tmtxt.github.com,34,39,1545,857,1158,None,None,None,None,790,39,168,857,790,1,1,1
3197,IP7,Corrections,11,11,1026,143,319,None,None,None,None,811,11,69,143,,0,,0
3198,lenciel,lenciel.github.io,115,130,2360,1019,2663,None,None,None,None,818,130,370,1019,814,1,1,1
3199,kreuzberger,YaComponent,3,3,1007,88,308,None,None,None,None,946,3,50,88,946,1,1,1
3200,youly,youly.github.com,34,41,1545,202,182,None,None,None,None,631,41,73,202,948,1,1,1
3201,gsutil-mirrors,google-api-python-client,25,25,2178,617,1741,None,None,None,None,951,25,493,617,951,1,160,160
3202,barrybecker4,bb4-optimization,2,2,1000,52,144,None,None,None,None,976,2,51,52,976,1,1,1
3203,barrybecker4,bb4-ui,2,2,1000,30,138,None,None,None,None,976,2,29,30,976,1,1,1
3204,madwargo,ninjatrials,4,4,995,64,238,None,None,None,None,977,4,48,64,977,1,2,2
3205,ItalianCat,ProgrRete,1,1,1007,10,523,None,None,None,None,981,1,10,10,981,1,2,2
3206,plcgi1,travelman,2,2,1018,31,1844,None,None,None,None,983,2,30,31,983,1,1,1
3207,sethau,Short_Programs,2,2,1013,14,231,None,None,None,None,985,2,12,14,985,1,1,1
3208,biohack,ajls-baltimore-clueless,4,4,1007,20,409,None,None,None,None,986,4,9,20,989,1,1,1
3209,bfh-evg,unicert,5,5,995,97,824,None,None,None,None,992,5,65,97,992,2,3,6
3210,subugoe,format-converter,3,3,1145,133,235,None,None,None,None,995,3,131,133,995,1,1,1
3211,subugoe,ocr-tools,10,10,2066,1224,1415,None,None,None,None,995,10,423,1224,998,2,1,2
3212,jakneute,Earthworm-Jim-Full-Sail-Game-Project,2,2,1778,9,225,None,None,None,None,1005,2,5,9,1005,1,1,1
3213,marcoagallegos,sapyme,2,2,1007,16,829,None,None,None,None,1007,2,15,16,1007,1,3,3
3214,mreithub,geosearch,8,8,2559,644,472,None,None,None,None,1010,8,372,644,1010,2,6,8
3215,picamator,FileRenamer,2,2,1006,21,98,None,None,None,None,1017,2,19,21,1017,2,1,2
3216,flower-platform,flower-platform.github.io,16,16,1002,296,809,None,None,None,None,1019,16,127,296,1022,1,2,2
3217,munificent,game-programming-patterns,34,34,997,525,321,None,None,None,None,1035,34,454,525,1035,1,1,1
3218,Sankra,AsyncMethodCaller,1,1,1008,15,23,None,None,None,None,1069,1,15,15,1069,1,2,2
3219,Joop7,yamb-game,1,1,1003,4,130,None,None,None,None,1070,1,4,4,1070,1,1,1
3220,jespersh,KITO2,1,1,1075,2,16096,None,None,None,None,1071,1,2,2,1071,1,4,4
3221,vickyqjx,OnlineShopping,1,1,993,6,191,None,None,None,None,1072,1,6,6,1072,1,1,1
3222,justinkamerman,CBoss,1,1,1002,6,55,None,None,None,None,1073,1,6,6,1073,1,3,3
3223,oscartap,sudoku_project,3,3,1005,9,54,None,None,None,None,720,3,5,9,722,1,1,1
3224,gilday,clue-less,7,7,1296,123,971,None,None,None,None,1074,7,76,123,1074,1,1,1
3225,jttoday,BattleCity,2,2,997,19,188,None,None,None,None,1081,2,10,19,1082,1,2,2
3226,Victor-arias,tm,3,3,988,512,9310,None,None,None,None,1083,3,449,512,1083,1,4,4
3227,MiguelCosta,ACS1213_G2,7,7,1275,306,722,None,None,None,None,1088,7,101,306,1088,2,11,12
3228,kenming,kenming.github.com,4,4,1000,25,76,None,None,None,None,1096,4,12,25,1096,2,1,2
3229,stardocs,stardocs.github.io,5,5,999,237,2048,None,None,None,None,1098,5,207,237,1098,1,2,2
3230,srirammca53,marirs,1,1,1001,6,17434,None,None,None,None,1102,1,6,6,1102,1,4,4
3231,IITBinterns13,DiaSlate,2,2,1002,7,530,None,None,None,None,1104,2,6,7,1103,1,1,1
3232,brownman,magnify_the_small,3,3,1027,384,6221,None,None,None,None,1105,3,378,384,1105,1,1,1
3233,rverdon,thesis,2,2,992,2,26,None,None,None,None,1108,2,1,2,1109,1,1,1
3234,stanislavorlov,SocialVideoSharing,1,1,997,5,892,None,None,None,None,1110,1,5,5,1110,1,1,1
3235,estebarb,DotsBoxesFinal,2,2,1013,36,153,None,None,None,None,1111,2,24,36,566,1,1,1
3236,nonatin1000,iRestaurante,2,2,1001,16,235,None,None,None,None,1112,2,13,16,1112,2,2,4
3237,ojj11,Reversi,1,1,997,3,21,None,None,None,None,1114,1,3,3,1114,1,1,1
3238,liuxinglanyue,org.springframework,2,2,994,6,7343,None,None,None,None,1116,2,5,6,1116,1,1,1
3239,findus,bachelorthesis,1,1,1028,48,84,None,None,None,None,1117,1,48,48,1117,1,3,3
3240,Yicheng,Rapport_de_stage,1,1,1002,5,693,None,None,None,None,1118,1,5,5,1118,1,5,5
3241,m1thr4nd1r,College-Works,16,16,1496,496,3147,None,None,None,None,1120,16,162,496,1120,1,1,1
3242,glpayson,ParserVisualization,1,1,1002,10,274,None,None,None,None,1135,1,10,10,,0,,0
3243,teccoppeans,Assignment2,1,1,995,2,22,None,None,None,None,1136,1,2,2,1136,1,2,2
3244,pablosky,Documentacion-Ingenieria-de-software,1,1,995,5,69,None,None,None,None,1137,1,5,5,1137,1,1,1
3245,IDCI-Consulting,NotificationBundle,8,8,998,298,184,None,None,None,None,1142,8,171,298,1142,2,7,8
3246,RachelJMorris,CS490WD-UMKC,2,2,993,181,418,None,None,None,None,1145,2,174,181,1145,1,1,1
3247,jhpoelen,cal-sailing-cam,2,2,1001,35,6,None,None,None,None,1147,2,20,35,1147,1,3,3
3248,leonzhouwei,plan,3,3,997,609,294,None,None,None,None,1150,3,589,609,1150,1,4,4
3249,JMoravec,unkRadnet,1,1,1166,80,1392,None,None,None,None,1152,1,80,80,,0,,0
3250,wangjunhui,PTT_Terminal,3,3,993,27,5114,None,None,None,None,1153,3,25,27,1153,1,1,1
3251,claudioscordino,netcpp,1,1,1007,66,767,None,None,None,None,1156,1,66,66,1156,1,2,2
3252,federicodangelo,GameStateSync,1,1,1099,7,26,None,None,None,None,1157,1,7,7,1157,1,29,29
3253,TheCoffeeTime,Opensim,1,1,1001,20,2703,None,None,None,None,1158,1,20,20,1158,1,1,1
3254,spanner,kobble,3,3,3106,661,4423,None,None,None,None,1159,3,306,661,1159,1,1,1
3255,ninadchilap,slate-app,1,1,995,2,530,None,None,None,None,1103,1,2,2,1103,1,4,4
3256,shurcooL,eX0,1,1,1000,208,487,None,None,None,None,1162,1,208,208,1162,1,2,2
3257,snihalani,topcoder,2,2,986,19,4033,None,None,None,None,1163,2,18,19,1163,1,2,2
3258,tjaehnel,pipresentationmanager,2,2,981,37,220,None,None,None,None,1166,2,36,37,1166,1,1,1
3259,edgardgt,compiler,1,1,624,32,116,None,None,None,None,1167,1,32,32,1167,1,2,2
3260,teccoppeans,Assignment3,1,1,988,4,60,None,None,None,None,1136,1,4,4,1136,1,4,4
3261,pcruz7,citysdk-wp5-site,1,1,1006,18,1002,None,None,None,None,1168,1,18,18,1168,1,1,1
3262,arnabc,arnabc.github.io,78,92,2360,737,916,None,None,None,None,818,92,341,737,1169,1,1,1
3263,theforeman,hammer-cli,23,25,1443,491,227,None,None,None,None,1173,25,188,491,1172,1,1,1
3264,Starfight,Projet_info_2A,1,1,990,3,180,None,None,None,None,1195,1,3,3,1195,1,2,2
3265,henry-ch,asynchronous,3,3,988,543,627,None,None,None,None,1196,3,538,543,1196,1,1,1
3266,lanmengyujing,freewheelers,2,2,985,3,5145,None,None,None,None,1199,2,2,3,1199,1,1,1
3267,ismailakira,rapport,2,2,991,5,87,None,None,None,None,1201,2,4,5,1201,1,1,1
3268,ztepsic,MedOrd,1,1,983,2,160,None,None,None,None,1203,1,2,2,1203,1,1,1
3269,eltonfss,projetopcs,1,1,1017,12,37,None,None,None,None,1204,1,12,12,1204,1,1,1
3270,jalcine,website,2,2,1044,777,1137,None,None,None,None,1205,2,462,777,1205,1,1,1
3271,log0ymxm,slcc-eportfolio,1,1,1407,245,1466,None,None,None,None,1207,1,245,245,1207,1,2,2
